event_time_ns,event_time,instrument_id,side,quantity,fill_price,commission,source
1718019600000000000,2024-06-10T11:40:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,69558.0,34.779,nautilus
1718024400000000000,2024-06-10T13:00:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,69316.0,34.658,nautilus
1718026800000000000,2024-06-10T13:40:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,69508.7,34.75435,nautilus
1718046000000000000,2024-06-10T19:00:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,69780.0,34.89,nautilus
1718064300000000000,2024-06-11T00:05:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,69554.4,34.7772,nautilus
1718067300000000000,2024-06-11T00:55:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,69454.6,34.7273,nautilus
1718111700000000000,2024-06-11T13:15:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,67271.2,33.6356,nautilus
1718113500000000000,2024-06-11T13:45:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,66840.1,33.42005,nautilus
1718129700000000000,2024-06-11T18:15:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,66941.3,33.47065,nautilus
1718152200000000000,2024-06-12T00:30:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,67207.1,33.60355,nautilus
1718158200000000000,2024-06-12T02:10:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,67396.6,33.6983,nautilus
1718170500000000000,2024-06-12T05:35:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,67332.9,33.66645,nautilus
1718177400000000000,2024-06-12T07:30:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,67380.9,33.69045,nautilus
1718215500000000000,2024-06-12T18:05:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,69135.1,34.56755,nautilus
1718240100000000000,2024-06-13T00:55:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,68331.0,34.1655,nautilus
1718241600000000000,2024-06-13T01:20:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,68142.6,34.0713,nautilus
1718263500000000000,2024-06-13T07:25:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,67682.5,33.84125,nautilus
1718268300000000000,2024-06-13T08:45:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,67532.0,33.766,nautilus
1718275500000000000,2024-06-13T10:45:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,67609.0,33.8045,nautilus
1718287800000000000,2024-06-13T14:10:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,67436.1,33.71805,nautilus
1718313300000000000,2024-06-13T21:15:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,66761.1,33.38055,nautilus
1718320200000000000,2024-06-13T23:10:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,66738.1,33.36905,nautilus
1718330700000000000,2024-06-14T02:05:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,66729.7,33.36485,nautilus
1718341200000000000,2024-06-14T05:00:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,66771.9,33.38595,nautilus
1718341500000000000,2024-06-14T05:05:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,66810.0,33.405,nautilus
1718358000000000000,2024-06-14T09:40:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,66927.1,33.46355,nautilus
1718364600000000000,2024-06-14T11:30:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,67053.2,33.5266,nautilus
1718374500000000000,2024-06-14T14:15:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,66890.1,33.44505,nautilus
1718396700000000000,2024-06-14T20:25:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,65895.8,32.9479,nautilus
1718434500000000000,2024-06-15T06:55:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,66171.6,33.0858,nautilus
1718442300000000000,2024-06-15T09:05:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,66264.8,33.1324,nautilus
1718460300000000000,2024-06-15T14:05:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,66239.6,33.1198,nautilus
1718464500000000000,2024-06-15T15:15:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,66425.8,33.2129,nautilus
1718471100000000000,2024-06-15T17:05:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,66173.2,33.0866,nautilus
1718473500000000000,2024-06-15T17:45:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,66245.3,33.12265,nautilus
1718475300000000000,2024-06-15T18:15:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,66143.0,33.0715,nautilus
1718481000000000000,2024-06-15T19:50:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,66142.5,33.07125,nautilus
1718481600000000000,2024-06-15T20:00:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,66164.7,33.08235,nautilus
1718492400000000000,2024-06-15T23:00:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,66225.3,33.11265,nautilus
1718496900000000000,2024-06-16T00:15:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,66216.8,33.1084,nautilus
1718497500000000000,2024-06-16T00:25:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,66236.4,33.1182,nautilus
1718499300000000000,2024-06-16T00:55:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,66157.3,33.07865,nautilus
1718513400000000000,2024-06-16T04:50:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,66154.5,33.07725,nautilus
1718549700000000000,2024-06-16T14:55:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,66501.5,33.25075,nautilus
1718552700000000000,2024-06-16T15:45:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,66633.3,33.31665,nautilus
1718556300000000000,2024-06-16T16:45:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,66576.8,33.2884,nautilus
1718562600000000000,2024-06-16T18:30:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,66623.1,33.31155,nautilus
1718566200000000000,2024-06-16T19:30:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,66545.0,33.2725,nautilus
1718570700000000000,2024-06-16T20:45:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,66524.0,33.262,nautilus
1718571000000000000,2024-06-16T20:50:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,66467.5,33.23375,nautilus
1718575500000000000,2024-06-16T22:05:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,66929.2,33.4646,nautilus
1718586300000000000,2024-06-17T01:05:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,66581.9,33.29095,nautilus
1718600700000000000,2024-06-17T05:05:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,66406.1,33.20305,nautilus
1718604300000000000,2024-06-17T06:05:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,66256.1,33.12805,nautilus
1718610300000000000,2024-06-17T07:45:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,66242.4,33.1212,nautilus
1718611500000000000,2024-06-17T08:05:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,66195.3,33.09765,nautilus
1718635500000000000,2024-06-17T14:45:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,65659.5,32.82975,nautilus
1718637300000000000,2024-06-17T15:15:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,65313.9,32.65695,nautilus
1718641500000000000,2024-06-17T16:25:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,65800.4,32.9002,nautilus
1718654700000000000,2024-06-17T20:05:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,66182.2,33.0911,nautilus
1718665500000000000,2024-06-17T23:05:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,66627.0,33.3135,nautilus
1718667000000000000,2024-06-17T23:30:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,66461.5,33.23075,nautilus
1718685300000000000,2024-06-18T04:35:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,65671.9,32.83595,nautilus
1718699100000000000,2024-06-18T08:25:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,65575.9,32.78795,nautilus
1718700600000000000,2024-06-18T08:50:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,65724.5,32.86225,nautilus
1718723100000000000,2024-06-18T15:05:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,64474.2,32.2371,nautilus
1718744100000000000,2024-06-18T20:55:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,64908.2,32.4541,nautilus
1718755800000000000,2024-06-19T00:10:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,65028.8,32.5144,nautilus
1718758800000000000,2024-06-19T01:00:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,65330.0,32.665,nautilus
1718781900000000000,2024-06-19T07:25:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,65212.0,32.606,nautilus
1718792100000000000,2024-06-19T10:15:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,65182.2,32.5911,nautilus
1718792700000000000,2024-06-19T10:25:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,65122.0,32.561,nautilus
1718794200000000000,2024-06-19T10:50:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,65320.9,32.66045,nautilus
1718823300000000000,2024-06-19T18:55:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,64941.2,32.4706,nautilus
1718832000000000000,2024-06-19T21:20:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,64971.7,32.48585,nautilus
1718837400000000000,2024-06-19T22:50:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,64860.0,32.43,nautilus
1718842500000000000,2024-06-20T00:15:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,64866.5,32.43325,nautilus
1718849400000000000,2024-06-20T02:10:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,65018.6,32.5093,nautilus
1718850600000000000,2024-06-20T02:30:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,65187.5,32.59375,nautilus
1718888400000000000,2024-06-20T13:00:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,65842.8,32.9214,nautilus
1718906700000000000,2024-06-20T18:05:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,65016.9,32.50845,nautilus
1718923200000000000,2024-06-20T22:40:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,64969.6,32.4848,nautilus
1718934000000000000,2024-06-21T01:40:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,64887.4,32.4437,nautilus
1718955900000000000,2024-06-21T07:45:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,64452.0,32.226,nautilus
1718976900000000000,2024-06-21T13:35:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,63752.5,31.87625,nautilus
1718984700000000000,2024-06-21T15:45:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,63545.5,31.77275,nautilus
1718992500000000000,2024-06-21T17:55:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,63651.7,31.82585,nautilus
1719005100000000000,2024-06-21T21:25:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,63900.0,31.95,nautilus
1719015300000000000,2024-06-22T00:15:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,64122.4,32.0612,nautilus
1719016500000000000,2024-06-22T00:35:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,63960.9,31.98045,nautilus
1719020700000000000,2024-06-22T01:45:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,64180.0,32.09,nautilus
1719040500000000000,2024-06-22T07:15:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,64328.0,32.164,nautilus
1719042300000000000,2024-06-22T07:45:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,64440.2,32.2201,nautilus
1719044400000000000,2024-06-22T08:20:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,64336.3,32.16815,nautilus
1719059100000000000,2024-06-22T12:25:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,64286.4,32.1432,nautilus
1719061800000000000,2024-06-22T13:10:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,64226.6,32.1133,nautilus
1719066000000000000,2024-06-22T14:20:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,64333.6,32.1668,nautilus
1719083400000000000,2024-06-22T19:10:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,64246.5,32.12325,nautilus
1719086700000000000,2024-06-22T20:05:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,64263.5,32.13175,nautilus
1719099600000000000,2024-06-22T23:40:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,64242.1,32.12105,nautilus
1719101700000000000,2024-06-23T00:15:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,64321.2,32.1606,nautilus
1719116700000000000,2024-06-23T04:25:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,64350.5,32.17525,nautilus
1719124800000000000,2024-06-23T06:40:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,64367.7,32.18385,nautilus
1719126300000000000,2024-06-23T07:05:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,64365.5,32.18275,nautilus
1719126900000000000,2024-06-23T07:15:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,64395.3,32.19765,nautilus
1719150300000000000,2024-06-23T13:45:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,64229.9,32.11495,nautilus
1719169800000000000,2024-06-23T19:10:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,64129.9,32.06495,nautilus
1719174000000000000,2024-06-23T20:20:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,64009.4,32.0047,nautilus
1719215100000000000,2024-06-24T07:45:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,62538.5,31.26925,nautilus
1719220500000000000,2024-06-24T09:15:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,62500.0,31.25,nautilus
1719236400000000000,2024-06-24T13:40:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,61298.5,30.64925,nautilus
1719243600000000000,2024-06-24T15:40:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,61136.5,30.56825,nautilus
1719267900000000000,2024-06-24T22:25:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,60144.0,30.072,nautilus
1719294600000000000,2024-06-25T05:50:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,60982.2,30.4911,nautilus
1719308100000000000,2024-06-25T09:35:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,61074.8,30.5374,nautilus
1719319800000000000,2024-06-25T12:50:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,60984.1,30.49205,nautilus
